✅ 检测到原始France数据集
📊 配置参数: 节点数=10, 邻接矩阵=data/sensor_graph/adj_mx_france.pkl
🏋️ 运行单个实验...
📊 配置: seq_length=12, pred_length=12
🔄 为 seq_length=12, pred_length=12 生成数据...
✅ FRANCE数据已存在且序列长度匹配 (seq_length=12)
Namespace(addaptadj=True, adjdata='data/sensor_graph/adj_mx_france.pkl', adjtype='doubletransition', aptonly=False, batch_size=64, data='data/FRANCE', device='cuda:0', dropout=0.3, epochs=50, expid=1, gcn_bool=True, in_dim=2, learning_rate=0.001, nhid=32, num_nodes=10, pred_length=12, print_every=50, randomadj=True, run_multiple_experiments=False, save='./garage/france/', seq_length=12, weight_decay=0.0001)
start training...
Iter: 550, Train Loss: 0.0097, Train MAPE: 0.0621, Train RMSE: 0.0170
Iter: 600, Train Loss: 0.0098, Train MAPE: 0.0611, Train RMSE: 0.0174
Iter: 650, Train Loss: 0.0098, Train MAPE: 0.0617, Train RMSE: 0.0181
Iter: 700, Train Loss: 0.0092, Train MAPE: 0.0589, Train RMSE: 0.0173
Iter: 750, Train Loss: 0.0096, Train MAPE: 0.0604, Train RMSE: 0.0169
Iter: 800, Train Loss: 0.0090, Train MAPE: 0.0553, Train RMSE: 0.0191
Iter: 850, Train Loss: 0.0100, Train MAPE: 0.0629, Train RMSE: 0.0180
Iter: 900, Train Loss: 0.0104, Train MAPE: 0.0658, Train RMSE: 0.0186
Epoch: 005, Inference Time: 2.7552 secs
Epoch: 005, Train Loss: 0.0099, Train MAPE: 0.0625, Train RMSE: 0.0185, Valid Loss: 0.0121, Valid MAPE: 0.0778, Valid RMSE: 0.0217, Training Time: 60.3089/epoch
Iter: 000, Train Loss: 0.0094, Train MAPE: 0.0587, Train RMSE: 0.0168
Iter: 050, Train Loss: 0.0108, Train MAPE: 0.0655, Train RMSE: 0.0209
Iter: 100, Train Loss: 0.0101, Train MAPE: 0.0641, Train RMSE: 0.0175
Iter: 150, Train Loss: 0.0100, Train MAPE: 0.0623, Train RMSE: 0.0194
Iter: 200, Train Loss: 0.0100, Train MAPE: 0.0638, Train RMSE: 0.0183
Iter: 250, Train Loss: 0.0093, Train MAPE: 0.0590, Train RMSE: 0.0183
Iter: 300, Train Loss: 0.0101, Train MAPE: 0.0680, Train RMSE: 0.0179
Iter: 350, Train Loss: 0.0101, Train MAPE: 0.0635, Train RMSE: 0.0193
Iter: 400, Train Loss: 0.0103, Train MAPE: 0.0614, Train RMSE: 0.0251
Iter: 450, Train Loss: 0.0110, Train MAPE: 0.0653, Train RMSE: 0.0195
Iter: 500, Train Loss: 0.0100, Train MAPE: 0.0630, Train RMSE: 0.0192
Iter: 550, Train Loss: 0.0112, Train MAPE: 0.0716, Train RMSE: 0.0209
Iter: 600, Train Loss: 0.0097, Train MAPE: 0.0614, Train RMSE: 0.0171
Iter: 650, Train Loss: 0.0101, Train MAPE: 0.0641, Train RMSE: 0.0185
Iter: 700, Train Loss: 0.0109, Train MAPE: 0.0728, Train RMSE: 0.0193
Iter: 750, Train Loss: 0.0110, Train MAPE: 0.0743, Train RMSE: 0.0193
Iter: 800, Train Loss: 0.0100, Train MAPE: 0.0629, Train RMSE: 0.0177
Iter: 850, Train Loss: 0.0099, Train MAPE: 0.0626, Train RMSE: 0.0178
Iter: 900, Train Loss: 0.0103, Train MAPE: 0.0638, Train RMSE: 0.0185
Epoch: 006, Inference Time: 2.7564 secs
Epoch: 006, Train Loss: 0.0099, Train MAPE: 0.0623, Train RMSE: 0.0184, Valid Loss: 0.0117, Valid MAPE: 0.0758, Valid RMSE: 0.0210, Training Time: 60.2401/epoch
Iter: 000, Train Loss: 0.0098, Train MAPE: 0.0620, Train RMSE: 0.0184
Iter: 050, Train Loss: 0.0105, Train MAPE: 0.0679, Train RMSE: 0.0175
Iter: 100, Train Loss: 0.0089, Train MAPE: 0.0570, Train RMSE: 0.0154
Iter: 150, Train Loss: 0.0100, Train MAPE: 0.0614, Train RMSE: 0.0201
Iter: 200, Train Loss: 0.0093, Train MAPE: 0.0586, Train RMSE: 0.0168
Iter: 250, Train Loss: 0.0104, Train MAPE: 0.0645, Train RMSE: 0.0191
Iter: 300, Train Loss: 0.0099, Train MAPE: 0.0662, Train RMSE: 0.0177
Iter: 350, Train Loss: 0.0096, Train MAPE: 0.0597, Train RMSE: 0.0172
Iter: 400, Train Loss: 0.0094, Train MAPE: 0.0619, Train RMSE: 0.0164
Iter: 450, Train Loss: 0.0085, Train MAPE: 0.0528, Train RMSE: 0.0154
Iter: 500, Train Loss: 0.0099, Train MAPE: 0.0668, Train RMSE: 0.0209
Iter: 550, Train Loss: 0.0092, Train MAPE: 0.0588, Train RMSE: 0.0160
Iter: 600, Train Loss: 0.0103, Train MAPE: 0.0660, Train RMSE: 0.0174
Iter: 650, Train Loss: 0.0094, Train MAPE: 0.0593, Train RMSE: 0.0174
Iter: 700, Train Loss: 0.0099, Train MAPE: 0.0656, Train RMSE: 0.0174
Iter: 750, Train Loss: 0.0097, Train MAPE: 0.0608, Train RMSE: 0.0204
Iter: 800, Train Loss: 0.0097, Train MAPE: 0.0652, Train RMSE: 0.0165
Iter: 850, Train Loss: 0.0100, Train MAPE: 0.0589, Train RMSE: 0.0206
Iter: 900, Train Loss: 0.0091, Train MAPE: 0.0614, Train RMSE: 0.0150
Epoch: 007, Inference Time: 2.7568 secs
Epoch: 007, Train Loss: 0.0098, Train MAPE: 0.0619, Train RMSE: 0.0184, Valid Loss: 0.0117, Valid MAPE: 0.0736, Valid RMSE: 0.0213, Training Time: 60.3454/epoch
Iter: 000, Train Loss: 0.0112, Train MAPE: 0.0618, Train RMSE: 0.0265
Iter: 050, Train Loss: 0.0092, Train MAPE: 0.0589, Train RMSE: 0.0159
Iter: 100, Train Loss: 0.0099, Train MAPE: 0.0630, Train RMSE: 0.0171
Iter: 150, Train Loss: 0.0091, Train MAPE: 0.0587, Train RMSE: 0.0159
Iter: 200, Train Loss: 0.0096, Train MAPE: 0.0637, Train RMSE: 0.0173
Iter: 250, Train Loss: 0.0094, Train MAPE: 0.0600, Train RMSE: 0.0164
Iter: 300, Train Loss: 0.0105, Train MAPE: 0.0645, Train RMSE: 0.0194
Iter: 350, Train Loss: 0.0100, Train MAPE: 0.0631, Train RMSE: 0.0194
Iter: 400, Train Loss: 0.0101, Train MAPE: 0.0634, Train RMSE: 0.0183
Iter: 450, Train Loss: 0.0103, Train MAPE: 0.0662, Train RMSE: 0.0179
Iter: 500, Train Loss: 0.0102, Train MAPE: 0.0672, Train RMSE: 0.0170
Iter: 550, Train Loss: 0.0105, Train MAPE: 0.0628, Train RMSE: 0.0200
Iter: 600, Train Loss: 0.0084, Train MAPE: 0.0540, Train RMSE: 0.0150
Iter: 650, Train Loss: 0.0091, Train MAPE: 0.0586, Train RMSE: 0.0153
Iter: 700, Train Loss: 0.0100, Train MAPE: 0.0634, Train RMSE: 0.0179
Iter: 750, Train Loss: 0.0094, Train MAPE: 0.0583, Train RMSE: 0.0171
Iter: 800, Train Loss: 0.0091, Train MAPE: 0.0589, Train RMSE: 0.0157
Iter: 850, Train Loss: 0.0109, Train MAPE: 0.0654, Train RMSE: 0.0214
Iter: 900, Train Loss: 0.0103, Train MAPE: 0.0640, Train RMSE: 0.0187
Epoch: 008, Inference Time: 2.7605 secs
Epoch: 008, Train Loss: 0.0098, Train MAPE: 0.0619, Train RMSE: 0.0183, Valid Loss: 0.0122, Valid MAPE: 0.0826, Valid RMSE: 0.0210, Training Time: 60.3451/epoch
Iter: 000, Train Loss: 0.0098, Train MAPE: 0.0669, Train RMSE: 0.0171
Iter: 050, Train Loss: 0.0091, Train MAPE: 0.0568, Train RMSE: 0.0165
Iter: 100, Train Loss: 0.0101, Train MAPE: 0.0641, Train RMSE: 0.0185
Iter: 150, Train Loss: 0.0091, Train MAPE: 0.0577, Train RMSE: 0.0168
Iter: 200, Train Loss: 0.0095, Train MAPE: 0.0577, Train RMSE: 0.0164
Iter: 250, Train Loss: 0.0093, Train MAPE: 0.0587, Train RMSE: 0.0162
Iter: 300, Train Loss: 0.0094, Train MAPE: 0.0598, Train RMSE: 0.0168
Iter: 350, Train Loss: 0.0107, Train MAPE: 0.0652, Train RMSE: 0.0188
Iter: 400, Train Loss: 0.0098, Train MAPE: 0.0636, Train RMSE: 0.0175
Iter: 450, Train Loss: 0.0100, Train MAPE: 0.0616, Train RMSE: 0.0186
Iter: 500, Train Loss: 0.0098, Train MAPE: 0.0603, Train RMSE: 0.0179
Iter: 550, Train Loss: 0.0101, Train MAPE: 0.0658, Train RMSE: 0.0175
Iter: 600, Train Loss: 0.0086, Train MAPE: 0.0552, Train RMSE: 0.0155
Iter: 650, Train Loss: 0.0092, Train MAPE: 0.0586, Train RMSE: 0.0164
Iter: 700, Train Loss: 0.0095, Train MAPE: 0.0608, Train RMSE: 0.0168
Iter: 750, Train Loss: 0.0094, Train MAPE: 0.0585, Train RMSE: 0.0174
Iter: 800, Train Loss: 0.0094, Train MAPE: 0.0573, Train RMSE: 0.0171
Iter: 850, Train Loss: 0.0092, Train MAPE: 0.0567, Train RMSE: 0.0170
Iter: 900, Train Loss: 0.0102, Train MAPE: 0.0655, Train RMSE: 0.0182
Epoch: 009, Inference Time: 2.7623 secs
Epoch: 009, Train Loss: 0.0098, Train MAPE: 0.0617, Train RMSE: 0.0183, Valid Loss: 0.0117, Valid MAPE: 0.0772, Valid RMSE: 0.0207, Training Time: 60.4156/epoch
