window_size,threshold,downsample,max_steps,mean_change_rate,variance_change_rate,graph_entropy,graph_change_entropy,mean_ve_distance_change,mean_sparsity,mean_spectral_diff,electricity_delta_mean_change_rate,electricity_delta_variance_change_rate,electricity_delta_graph_entropy,electricity_delta_graph_change_entropy,electricity_delta_mean_ve_distance_change,electricity_delta_mean_sparsity,electricity_delta_mean_spectral_diff,ETTm1_delta_mean_change_rate,ETTm1_delta_variance_change_rate,ETTm1_delta_graph_entropy,ETTm1_delta_graph_change_entropy,ETTm1_delta_mean_ve_distance_change,ETTm1_delta_mean_sparsity,ETTm1_delta_mean_spectral_diff,solar_delta_mean_change_rate,solar_delta_variance_change_rate,solar_delta_graph_entropy,solar_delta_graph_change_entropy,solar_delta_mean_ve_distance_change,solar_delta_mean_sparsity,solar_delta_mean_spectral_diff
48,0.05,5,2000,0.0019931480532786885,8.632937479775236e-05,-2.5599999716416737e-06,2.423394779440204,0.11632342752158484,0.0,0.2670581587763359,0.0007484310963114754,-3.197158866273365e-05,0.0,0.693276801676076,0.0707301420693101,0.0,0.16932123919880437,-0.00011876228462696535,-0.00033167787446045663,-0.25717680570202694,1.9325298871167824,0.09779077485576472,-0.005311140849782536,0.23385924342467287,0.0019931480532786885,8.632937479775236e-05,-2.5499999717524483e-06,2.423394779440204,0.11632342752158477,0.0,0.2670581587763359
48,0.05,10,1000,0.002191110819327731,7.899414810300268e-05,-2.5599999716416737e-06,2.577284029901649,0.09495882137932105,0.0,0.18477232970114185,0.0006154805672268907,-6.662325269463262e-05,0.0,0.4194178182584083,0.04214841316167308,0.0,0.07013487889968668,0.00034751623863831286,-0.0002763510916417181,-0.15405226644684736,2.137256643153248,0.07614470520780303,-0.0031726976504887665,0.15119744860451093,,,-2.5599999716416737e-06,2.577284029901649,,,
48,0.05,10,2000,0.001356781506147541,4.6343147930872115e-05,-2.5599999716416737e-06,1.7542702242696007,0.08560407668678541,0.0,0.16463626995513322,-0.00033219134221311474,-0.00011733764603842133,0.0,-0.4699008109573395,0.03462874009145562,0.0,0.05232247562358461,-0.005188049541025427,-0.0010245997678579334,-3.4904975950825303,0.3663187000093848,0.04451181824293693,-0.07954165272666444,0.09099267971381646,,,-2.5599999716416737e-06,1.7542702242696007,,,
48,0.1,5,1000,0.0002626050420168067,1.429225182720147e-05,0.008374341756620409,0.39513717446469454,0.11890932165550608,3.282563025210084e-05,0.2789734952587926,-4.103203781512607e-05,-1.6838368971497138e-05,0.00837690175659205,-0.09028876764917504,0.06723035627785418,3.282563025210084e-05,0.16531610976131722,5.359286571771549e-06,-6.641226299821199e-06,-0.5402757008844274,0.3156087810552515,0.09377993220817567,-0.011457484779626137,0.23101200315159948,0.0002626050420168067,1.429225182720147e-05,0.008374351756620298,0.39513717446469454,0.11890932165550601,3.282563025210084e-05,0.2789734952587926
48,0.1,5,2000,0.00014408299180327869,7.10834645673941e-06,0.014308107168648776,0.23864013004124793,0.11632342752158484,5.6032274590163936e-05,0.2670581587763359,-0.0003842213114754099,-4.6268453908139616e-05,0.014310667168620417,-0.6004109469640765,0.0707301420693101,5.6032274590163936e-05,0.16932123919880437,1.862297172967547e-05,-3.117547618346432e-06,-0.256886943148299,0.1954395730161773,0.09779077485576472,-0.00554784862203078,0.23385924342467287,0.00014408299180327869,7.10834645673941e-06,0.014308117168648665,0.23864013004124793,0.11632342752158477,5.6032274590163936e-05,0.2670581587763359
48,0.1,10,1000,9.847689075630252e-05,1.1443283655373917e-06,-2.5599999716416737e-06,0.15308661734131151,0.09495882137932105,0.0,0.18477232970114185,-0.00041852678571428575,-4.609578511580413e-05,0.0,-0.676780950436118,0.04214841316167308,0.0,0.07013487889968668,9.847689075630252e-05,1.1443283655373917e-06,-0.19939551857877055,0.15308661734131151,0.07614470520780303,-0.004115932087120563,0.15119744860451093,,,-2.5599999716416737e-06,0.15308661734131151,,,
48,0.1,10,2000,4.802766393442623e-05,5.605175302285594e-07,-2.5599999716416737e-06,0.0834894432801967,0.08560407668678541,0.0,0.16463626995513322,-0.0006363665471311474,-6.810465797049101e-05,0.0,-0.929299514260824,0.03462874009145562,0.0,0.05232247562358461,-9.834235948477752e-05,-5.392344956187284e-06,-3.6035395461025126,0.03625098221099054,0.04451181824293693,-0.0821972231515557,0.09099267971381646,,,-2.5599999716416737e-06,0.0834894432801967,,,
48,0.2,5,1000,2.461922268907563e-05,5.764069256493954e-07,0.35085240087393055,0.04322619021955891,0.11890932165550608,0.0014361213235294119,0.2789734952587926,-0.00021336659663865546,-2.6358343199412114e-05,0.35085496087390217,-0.33385389833849494,0.06723035627785418,0.0014361213235294119,0.16531610976131722,2.461922268907563e-05,5.764069256493954e-07,-0.2434450925885253,0.04322619021955891,0.09377993220817567,-0.011040297815554793,0.23101200315159948,2.461922268907563e-05,5.764069256493954e-07,0.35085241087393043,0.04322619021955891,0.11890932165550601,0.0014361213235294119,0.2789734952587926
48,0.2,5,2000,1.2006915983606557e-05,2.812679273343413e-07,0.4823538394431758,0.023288699530215833,0.11632342752158484,0.0020691918545081966,0.2670581587763359,-0.00011206454918032787,-1.2992242753137272e-05,0.4823563994431474,-0.19747610567715185,0.0707301420693101,0.0020691918545081966,0.16932123919880437,1.2006915983606557e-05,2.812679273343413e-07,0.18822072965368486,0.023288699530215833,0.09779077485576472,-0.00401561911906156,0.23385924342467287,1.2006915983606557e-05,2.812679273343413e-07,0.48235384944317566,0.023288699530215833,0.11632342752158477,0.0020691918545081966,0.2670581587763359
48,0.2,10,1000,0.0,0.0,0.15779394405646296,-0.0,0.09495882137932105,0.0006400997899159664,0.18477232970114185,-0.00012309611344537815,-1.4410173141234901e-05,0.1577965040564346,-0.2161309510977945,0.04214841316167308,0.0006400997899159664,0.07013487889968668,0.0,0.0,-0.13996053034881534,0.0,0.07614470520780303,-0.005533798340764878,0.15119744860451093,,,0.15779394405646296,0.0,,,
48,0.2,10,2000,0.0,0.0,0.07848895871074557,-0.0,0.08560407668678541,0.0003121798155737705,0.16463626995513322,-6.403688524590164e-05,-7.0624696218464396e-06,0.07849151871071722,-0.12278603392747045,0.03462874009145562,0.0003121798155737705,0.05232247562358461,0.0,0.0,-3.8603254253832953,0.0,0.04451181824293693,-0.08970538458723651,0.09099267971381646,,,0.07848895871074557,0.0,,,
